experiment,subset,alpha,rank,past_window,coverage,volume,time
past_window_ablation,eth,0.1,12,20,0.7671232876712328,1078.3698369503004,28.470262050628662
past_window_ablation,eth,0.1,12,50,0.8767123287671232,864.7362973586128,27.606507062911987
past_window_ablation,eth,0.1,12,75,0.8356164383561644,1077.5697597340486,27.41927218437195
past_window_ablation,eth,0.1,12,100,0.7945205479452054,1293.4548860711448,27.517683506011963
past_window_ablation,eth,0.1,12,150,0.8493150684931506,1476.8286352224145,27.45517611503601
past_window_ablation,eth,0.1,12,200,0.7671232876712328,312.0075188240286,27.70281720161438
